        #      k      largestgap  sum(wcc(:,ik))      wcc(i, ik)(i=1, NumberofSelectedOccupiedBands)
      0.07035176      0.73357960      0.00049999      0.00524070      0.14008545      0.18454025      0.34862909      0.37200088      0.49848120      0.50155247      0.62803757      0.65151065      0.81564856      0.85992232      0.99485086
      0.07286432      0.73371801      0.00044515      0.00514198      0.14008392      0.18404976      0.34879864      0.37201341      0.49847325      0.50156150      0.62801813      0.65132232      0.81611369      0.85992243      0.99494613
      0.07537688      0.73385888      0.00039602      0.00503994      0.14009850      0.18355218      0.34897540      0.37201759      0.49846754      0.50156812      0.62800722      0.65112870      0.81658906      0.85990640      0.99504537
      0.07788945      0.73400143      0.00035196      0.00493548      0.14012733      0.18304969      0.34915821      0.37201459      0.49846391      0.50157252      0.62800370      0.65093073      0.81707213      0.85987617      0.99514750
      0.08040201      0.73414499      0.00031245      0.00482935      0.14016873      0.18254416      0.34934607      0.37200547      0.49846216      0.50157488      0.62800654      0.65072925      0.81756072      0.85983345      0.99525168
      0.08291457      0.73428898      0.00027702      0.00472219      0.14022120      0.18203717      0.34953809      0.37199115      0.49846213      0.50157537      0.62801485      0.65052500      0.81805295      0.85977975      0.99535717
      0.08542714      0.73443291      0.00024524      0.00461451      0.14028341      0.18153011      0.34973348      0.37197246      0.49846367      0.50157415      0.62802781      0.65031860      0.81854722      0.85971643      0.99546339
      0.08793970      0.73457638      0.00021678      0.00450674      0.14035415      0.18102415      0.34993155      0.37195014      0.49846663      0.50157136      0.62804471      0.65011065      0.81904212      0.85964472      0.99556986
      0.09045226      0.73471904      0.00019131      0.00439926      0.14043235      0.18052030      0.35013168      0.37192482      0.49847088      0.50156714      0.62806490      0.64990165      0.81953644      0.85956571      0.99567618
      0.09296482      0.73486059      0.00016857      0.00429234      0.14051703      0.18001945      0.35033332      0.37189710      0.49847630      0.50156163      0.62808782      0.64969205      0.82002913      0.85948037      0.99578202
      0.09547739      0.73500078      0.00014832      0.00418626      0.14060731      0.17952235      0.35053597      0.37186748      0.49848278      0.50155493      0.62811297      0.64948227      0.82051930      0.85938959      0.99588712
      0.09798995      0.73513941      0.00013033      0.00408120      0.14070238      0.17902964      0.35073917      0.37183642      0.49849021      0.50154717      0.62813987      0.64927267      0.82100616      0.85929418      0.99599125
      0.10050251      0.73527630      0.00011442      0.00397734      0.14080153      0.17854190      0.35094254      0.37180432      0.49849850      0.50153845      0.62816814      0.64906359      0.82148901      0.85919486      0.99609423
      0.10301508      0.73541131      0.00010042      0.00387481      0.14090409      0.17805960      0.35114571      0.37177154      0.49850756      0.50152886      0.62819741      0.64885533      0.82196729      0.85909229      0.99619593
      0.10552764      0.73554431      0.00008817      0.00377373      0.14100944      0.17758317      0.35134835      0.37173840      0.49851732      0.50151848      0.62822735      0.64864815      0.82244048      0.85898707      0.99629623
      0.10804020      0.73567522      0.00007754      0.00367419      0.14111704      0.17711295      0.35155018      0.37170519      0.49852771      0.50150740      0.62825767      0.64844231      0.82290813      0.85887975      0.99639503
      0.11055276      0.73580394      0.00006839      0.00357625      0.14122637      0.17664925      0.35175092      0.37167216      0.49853866      0.50149568      0.62828811      0.64823802      0.82336986      0.85877084      0.99649228
      0.11306533      0.73593041      0.00006062      0.00347997      0.14133696      0.17619234      0.35195033      0.37163955      0.49855012      0.50148340      0.62831842      0.64803547      0.82382536      0.85866079      0.99658791
      0.11557789      0.73605672      0.00005408      0.00338880      0.14146562      0.17575448      0.35213148      0.37158672      0.49856056      0.50147219      0.62836868      0.64785124      0.82426220      0.85853276      0.99667936
      0.11809045      0.73617857      0.00004876      0.00329580      0.14157724      0.17531158      0.35232776      0.37155582      0.49857293      0.50145892      0.62839782      0.64765254      0.82470459      0.85842194      0.99677182
      0.12060302      0.73629803      0.00004452      0.00320455      0.14168891      0.17487604      0.35252216      0.37152589      0.49858567      0.50144524      0.62842625      0.64745607      0.82514000      0.85831116      0.99686258
      0.12311558      0.73641510      0.00004128      0.00311505      0.14180028      0.17444800      0.35271449      0.37149711      0.49859873      0.50143122      0.62845379      0.64726194      0.82556825      0.85820077      0.99695164
      0.12562814      0.73652973      0.00003897      0.00302731      0.14191104      0.17402757      0.35290465      0.37146960      0.49861209      0.50141689      0.62848030      0.64707028      0.82598918      0.85809107      0.99703900
      0.12814070      0.73664192      0.00003752      0.00294132      0.14202087      0.17361484      0.35309249      0.37144351      0.49862572      0.50140228      0.62850562      0.64688118      0.82640267      0.85798237      0.99712466
      0.13065327      0.73675166      0.00003686      0.00285707      0.14212949      0.17320989      0.35327793      0.37141896      0.49863958      0.50138744      0.62852962      0.64669472      0.82680860      0.85787493      0.99720864
      0.13316583      0.73685893      0.00003693      0.00277454      0.14223664      0.17281278      0.35346086      0.37139606      0.49865366      0.50137239      0.62855218      0.64651097      0.82720688      0.85776901      0.99729096
      0.13567839      0.73696372      0.00003766      0.00269372      0.14234206      0.17242355      0.35364122      0.37137493      0.49866793      0.50135716      0.62857317      0.64632999      0.82759745      0.85766485      0.99737164
      0.13819095      0.73706603      0.00003901      0.00261457      0.14244552      0.17204224      0.35381893      0.37135567      0.49868238      0.50134178      0.62859248      0.64615184      0.82798022      0.85756267      0.99745070
      0.14070352      0.73716586      0.00004092      0.00253707      0.14254681      0.17166889      0.35399395      0.37133836      0.49869699      0.50132626      0.62861002      0.64597656      0.82835516      0.85746270      0.99752816
      0.14321608      0.73726320      0.00004334      0.00246119      0.14264570      0.17130352      0.35416621      0.37132311      0.49871174      0.50131064      0.62862567      0.64580417      0.82872222      0.85736512      0.99760405
      0.14572864      0.73735804      0.00004623      0.00238691      0.14274201      0.17094613      0.35433570      0.37130999      0.49872662      0.50129493      0.62863933      0.64563471      0.82908137      0.85727012      0.99767841
      0.14824121      0.73745037      0.00004955      0.00231419      0.14283554      0.17059675      0.35450238      0.37129910      0.49874162      0.50127914      0.62865093      0.64546818      0.82943257      0.85717790      0.99775127
      0.15075377      0.73754021      0.00005324      0.00224299      0.14292612      0.17025537      0.35466623      0.37129051      0.49875672      0.50126329      0.62866036      0.64530461      0.82977581      0.85708860      0.99782265
      0.15326633      0.73762753      0.00005729      0.00217327      0.14301358      0.16992200      0.35482724      0.37128429      0.49877192      0.50124739      0.62866756      0.64514399      0.83011107      0.85700241      0.99789259
      0.15577889      0.73770997      0.00006105      0.00210337      0.14308350      0.16958678      0.35500019      0.37129781      0.49878814      0.50123045      0.62865573      0.64497198      0.83044797      0.85693345      0.99796168
      0.15829146      0.73779224      0.00006562      0.00203662      0.14316441      0.16926951      0.35515541      0.37129637      0.49880349      0.50121452      0.62865837      0.64481735      0.83076713      0.85685372      0.99802874
      0.16080402      0.73787197      0.00007043      0.00197124      0.14324175      0.16896022      0.35530779      0.37129752      0.49881891      0.50119857      0.62865852      0.64466565      0.83107829      0.85677752      0.99809446
      0.16331658      0.73794916      0.00007546      0.00190720      0.14331537      0.16865892      0.35545734      0.37130131      0.49883439      0.50118261      0.62865612      0.64451686      0.83138147      0.85670500      0.99815886
      0.16582915      0.73802380      0.00008066      0.00184446      0.14338515      0.16836559      0.35560408      0.37130782      0.49884994      0.50116666      0.62865109      0.64437097      0.83167664      0.85663627      0.99822200
      0.16834171      0.73809588      0.00008603      0.00178299      0.14345096      0.16808022      0.35574803      0.37131710      0.49886555      0.50115070      0.62864338      0.64422793      0.83196383      0.85657146      0.99828388
      0.17085427      0.73816539      0.00009152      0.00172274      0.14351269      0.16780279      0.35588922      0.37132920      0.49888121      0.50113476      0.62863291      0.64408773      0.83224304      0.85651067      0.99834456
      0.17336683      0.73823231      0.00009713      0.00166369      0.14357022      0.16753329      0.35602767      0.37134418      0.49889692      0.50111883      0.62861963      0.64395034      0.83251428      0.85645403      0.99840406
      0.17587940      0.73829663      0.00010281      0.00160578      0.14362344      0.16727171      0.35616341      0.37136210      0.49891267      0.50110293      0.62860347      0.64381571      0.83277755      0.85640163      0.99846241
      0.17839196      0.73835834      0.00010857      0.00154900      0.14367227      0.16701803      0.35629649      0.37138300      0.49892846      0.50108704      0.62858439      0.64368381      0.83303288      0.85635357      0.99851964
      0.18090452      0.73841744      0.00011436      0.00149330      0.14371660      0.16677222      0.35642693      0.37140693      0.49894429      0.50107118      0.62856232      0.64355460      0.83328027      0.85630995      0.99857578
      0.18341709      0.73847390      0.00012018      0.00143864      0.14375635      0.16653427      0.35655477      0.37143394      0.49896016      0.50105535      0.62853721      0.64342804      0.83351976      0.85627085      0.99863087
      0.18592965      0.73852771      0.00012601      0.00138499      0.14379143      0.16630415      0.35668006      0.37146407      0.49897605      0.50103954      0.62850902      0.64330407      0.83375135      0.85623635      0.99868492
      0.18844221      0.73857887      0.00013183      0.00133232      0.14382178      0.16608185      0.35680284      0.37149736      0.49899197      0.50102377      0.62847769      0.64318266      0.83397507      0.85620654      0.99873798
      0.19095477      0.73862735      0.00013763      0.00128059      0.14384731      0.16586733      0.35692317      0.37153385      0.49900792      0.50100803      0.62844319      0.64306376      0.83419095      0.85618147      0.99879006
      0.19346734      0.73867316      0.00014339      0.00122977      0.14386797      0.16566056      0.35704107      0.37157358      0.49902389      0.50099233      0.62840548      0.64294731      0.83439902      0.85616122      0.99884120
      0.19597990      0.73871628      0.00014911      0.00117983      0.14388371      0.16546151      0.35715661      0.37161658      0.49903988      0.50097666      0.62836450      0.64283326      0.83459931      0.85614585      0.99889142
      0.19849246      0.73875670      0.00015476      0.00113073      0.14389447      0.16527015      0.35726984      0.37166288      0.49905589      0.50096102      0.62832023      0.64272155      0.83479185      0.85613540      0.99894074
      0.20100503      0.73879442      0.00016034      0.00108245      0.14390021      0.16508643      0.35738080      0.37171251      0.49907191      0.50094542      0.62827264      0.64261214      0.83497670      0.85612993      0.99898920
      0.20351759      0.73882943      0.00016584      0.00103495      0.14390090      0.16491032      0.35748955      0.37176550      0.49908794      0.50092986      0.62822168      0.64250497      0.83515389      0.85612946      0.99903681
      0.20603015      0.73886172      0.00017125      0.00098821      0.14389651      0.16474176      0.35759615      0.37182187      0.49910399      0.50091433      0.62816734      0.64239998      0.83532347      0.85613403      0.99908361
      0.20854271      0.73889130      0.00017657      0.00094220      0.14388703      0.16458072      0.35770064      0.37188165      0.49912004      0.50089884      0.62810958      0.64229711      0.83548550      0.85614366      0.99912962
      0.21105528      0.73891817      0.00018178      0.00089689      0.14387243      0.16442712      0.35780309      0.37194485      0.49913609      0.50088338      0.62804838      0.64219630      0.83564003      0.85615836      0.99917485
      0.21356784      0.73894232      0.00018689      0.00085225      0.14385273      0.16428092      0.35790355      0.37201149      0.49915215      0.50086796      0.62798373      0.64209750      0.83578713      0.85617815      0.99921933
      0.21608040      0.73896376      0.00019189      0.00080826      0.14382792      0.16414205      0.35800207      0.37208159      0.49916821      0.50085257      0.62791560      0.64200064      0.83592687      0.85620301      0.99926309
      0.21859296      0.73898250      0.00019678      0.00076489      0.14379802      0.16401044      0.35809872      0.37215516      0.49918426      0.50083722      0.62784398      0.64190566      0.83605933      0.85623295      0.99930615
      0.22110553      0.73899854      0.00020155      0.00072212      0.14376306      0.16388601      0.35819355      0.37223220      0.49920032      0.50082190      0.62776885      0.64181251      0.83618457      0.85626794      0.99934852
      0.22361809      0.73901191      0.00020620      0.00067992      0.14372306      0.16376870      0.35828661      0.37231273      0.49921636      0.50080661      0.62769021      0.64172113      0.83630269      0.85630796      0.99939023
      0.22613065      0.73902260      0.00021075      0.00063827      0.14367807      0.16365842      0.35837797      0.37239675      0.49923240      0.50079136      0.62760805      0.64163144      0.83641377      0.85635296      0.99943130
      0.22864322      0.73903065      0.00021518      0.00059715      0.14362813      0.16355507      0.35846767      0.37248425      0.49924843      0.50077615      0.62752237      0.64154340      0.83651790      0.85640291      0.99947175
      0.23115578      0.73903607      0.00021950      0.00055654      0.14357331      0.16345858      0.35855579      0.37257524      0.49926444      0.50076096      0.62743316      0.64145694      0.83661519      0.85645775      0.99951160
      0.23366834      0.73903887      0.00022372      0.00051642      0.14351367      0.16336884      0.35864237      0.37266971      0.49928044      0.50074581      0.62734043      0.64137201      0.83670574      0.85651741      0.99955086
      0.23618090      0.73903909      0.00022783      0.00047677      0.14344929      0.16328576      0.35872746      0.37276767      0.49929642      0.50073069      0.62724418      0.64128853      0.83678965      0.85658184      0.99958956
      0.23869347      0.73903675      0.00023185      0.00043757      0.14338024      0.16320924      0.35881114      0.37286908      0.49931239      0.50071561      0.62714442      0.64120646      0.83686704      0.85665095      0.99962771
      0.24120603      0.73903187      0.00023578      0.00039880      0.14330663      0.16313917      0.35889344      0.37297396      0.49932833      0.50070056      0.62704116      0.64112573      0.83693801      0.85672466      0.99966533
      0.24371859      0.73902449      0.00023963      0.00036044      0.14322854      0.16307544      0.35897443      0.37308227      0.49934426      0.50068554      0.62693442      0.64104629      0.83700269      0.85680286      0.99970244
      0.24623116      0.73901464      0.00024341      0.00032248      0.14314609      0.16301794      0.35905416      0.37319401      0.49936016      0.50067056      0.62682421      0.64096809      0.83706119      0.85688547      0.99973905
      0.24874372      0.73900234      0.00024712      0.00028491      0.14305939      0.16296657      0.35913268      0.37330914      0.49937604      0.50065561      0.62671055      0.64089105      0.83711363      0.85697236      0.99977518
      0.25125628      0.73898763      0.00025079      0.00024771      0.14296857      0.16292121      0.35921005      0.37342765      0.49939189      0.50064069      0.62659347      0.64081513      0.83716013      0.85706343      0.99981085
      0.25376884      0.73897055      0.00025441      0.00021087      0.14287373      0.16288174      0.35928631      0.37354952      0.49940771      0.50062581      0.62647299      0.64074028      0.83720083      0.85715855      0.99984606
      0.25628141      0.73895114      0.00025800      0.00017437      0.14277504      0.16284806      0.35936152      0.37367470      0.49942351      0.50061097      0.62634915      0.64066645      0.83723583      0.85725759      0.99988084
      0.25879397      0.73892942      0.00026158      0.00013822      0.14267261      0.16282004      0.35943571      0.37380317      0.49943927      0.50059616      0.62622197      0.64059357      0.83726526      0.85736042      0.99991518
      0.26130653      0.73890543      0.00026516      0.00010241      0.14256660      0.16279759      0.35950896      0.37393489      0.49945501      0.50058138      0.62609150      0.64052161      0.83728925      0.85746689      0.99994909
      0.26381910      0.73887921      0.00026876      0.00006702      0.14245716      0.16278057      0.35958129      0.37406981      0.49947071      0.50056665      0.62595777      0.64045050      0.83730792      0.85757685      0.99998250
      0.26633166      0.73885080      0.00027238      0.00001422      0.00003325      0.14234445      0.16276890      0.35965275      0.37420791      0.49948637      0.50055195      0.62582082      0.64038022      0.83732138      0.85769016
      0.26884422      0.73882023      0.00027605      0.00004954      0.14222863      0.16276245      0.35972339      0.37434912      0.49950201      0.50053729      0.62568072      0.64031070      0.83732975      0.85780665      0.99999579
      0.27135678      0.73878753      0.00027978      0.00008169      0.14210988      0.16276112      0.35979326      0.37449340      0.49951761      0.50052267      0.62553750      0.64024191      0.83733316      0.85792615      0.99996143
      0.27386935      0.73875275      0.00028359      0.00011374      0.14198835      0.16276481      0.35986239      0.37464070      0.49953317      0.50050810      0.62539122      0.64017381      0.83733170      0.85804850      0.99992710
      0.27638191      0.73871592      0.00028749      0.00014551      0.14186424      0.16277342      0.35993082      0.37479095      0.49954869      0.50049356      0.62524195      0.64010634      0.83732549      0.85817352      0.99989299
      0.27889447      0.73867706      0.00029152      0.00017698      0.14173773      0.16278685      0.35999859      0.37494410      0.49956418      0.50047907      0.62508974      0.64003948      0.83731464      0.85830104      0.99985912
      0.28140704      0.73863622      0.00029568      0.00020815      0.14160901      0.16280502      0.36006574      0.37510007      0.49957963      0.50046462      0.62493466      0.63997319      0.83729925      0.85843085      0.99982551
      0.28391960      0.73859342      0.00029999      0.00023902      0.14147827      0.16282781      0.36013231      0.37525879      0.49959503      0.50045022      0.62477679      0.63990742      0.83727941      0.85856276      0.99979214
      0.28643216      0.73854869      0.00030449      0.00026960      0.14134572      0.16285517      0.36019834      0.37542020      0.49961040      0.50043587      0.62461621      0.63984215      0.83725522      0.85869659      0.99975902
      0.28894472      0.73850206      0.00030917      0.00029989      0.14121157      0.16288699      0.36026385      0.37558421      0.49962572      0.50042156      0.62445299      0.63977734      0.83722678      0.85883212      0.99972615
      0.29145729      0.73845356      0.00031407      0.00032991      0.14107602      0.16292320      0.36032888      0.37575073      0.49964100      0.50040731      0.62428722      0.63971296      0.83719416      0.85896914      0.99969354
      0.29396985      0.73840322      0.00031921      0.00035966      0.14093931      0.16296374      0.36039346      0.37591968      0.49965624      0.50039311      0.62411899      0.63964898      0.83715745      0.85910742      0.99966117
      0.29648241      0.73835105      0.00032461      0.00038914      0.14080167      0.16300852      0.36045762      0.37609096      0.49967143      0.50037896      0.62394840      0.63958537      0.83711673      0.85924675      0.99962906
      0.29899497      0.73829709      0.00033028      0.00041836      0.14066332      0.16305748      0.36052140      0.37626447      0.49968657      0.50036487      0.62377554      0.63952210      0.83707207      0.85938688      0.99959721
      0.30150754      0.73824134      0.00033624      0.00044733      0.14052452      0.16311056      0.36058482      0.37644010      0.49970167      0.50035083      0.62360054      0.63945915      0.83702354      0.85952757      0.99956562
      0.30402010      0.73818384      0.00034253      0.00047604      0.14038552      0.16316769      0.36064791      0.37661775      0.49971671      0.50033686      0.62342349      0.63939648      0.83697121      0.85966857      0.99953430
      0.30653266      0.73812461      0.00034915      0.00050449      0.14024658      0.16322883      0.36071070      0.37679729      0.49973171      0.50032295      0.62324451      0.63933407      0.83691515      0.85980962      0.99950325
      0.30904523      0.73806365      0.00035612      0.00053270      0.14010798      0.16329391      0.36077323      0.37697860      0.49974665      0.50030910      0.62306373      0.63927190      0.83685540      0.85995043      0.99947249
      0.31155779      0.73800099      0.00036347      0.00056066      0.13997001      0.16336289      0.36083550      0.37716156      0.49976153      0.50029531      0.62288128      0.63920994      0.83679204      0.86009073      0.99944202
      0.31407035      0.73793663      0.00037121      0.00058837      0.13983296      0.16343571      0.36089757      0.37734603      0.49977636      0.50028160      0.62269730      0.63914816      0.83672511      0.86023021      0.99941184
      0.31658291      0.73787060      0.00037935      0.00061582      0.13969715      0.16351233      0.36095945      0.37753187      0.49979112      0.50026795      0.62251191      0.63908654      0.83665466      0.86036857      0.99938198
      0.31909548      0.73780291      0.00038792      0.00064302      0.13956289      0.16359270      0.36102117      0.37771892      0.49980582      0.50025438      0.62232528      0.63902506      0.83658076      0.86050547      0.99935245
      0.32160804      0.73773357      0.00039692      0.00066997      0.13943054      0.16367677      0.36108276      0.37790704      0.49982045      0.50024088      0.62213755      0.63896369      0.83650345      0.86064057      0.99932325
      0.32412060      0.73766258      0.00040636      0.00069664      0.13930044      0.16376449      0.36114425      0.37809606      0.49983502      0.50022746      0.62194889      0.63890240      0.83642277      0.86077353      0.99929441
      0.32663317      0.73758997      0.00041625      0.00072305      0.13917297      0.16385583      0.36120569      0.37828581      0.49984950      0.50021412      0.62175946      0.63884115      0.83633878      0.86090395      0.99926594
      0.32914573      0.73751573      0.00042661      0.00074918      0.13904852      0.16395072      0.36126709      0.37847612      0.49986391      0.50020087      0.62156944      0.63877993      0.83625154      0.86103145      0.99923786
      0.33165829      0.73743989      0.00043744      0.00077502      0.13892750      0.16404912      0.36132849      0.37866680      0.49987823      0.50018771      0.62137900      0.63871870      0.83616108      0.86115562      0.99921018
      0.33417085      0.73736245      0.00044874      0.00080056      0.13881035      0.16415097      0.36138994      0.37885767      0.49989245      0.50017464      0.62118833      0.63865742      0.83606748      0.86127601      0.99918292
      0.33668342      0.73728342      0.00046051      0.00082578      0.13869751      0.16425621      0.36145147      0.37904852      0.49990658      0.50016168      0.62099763      0.63859606      0.83597078      0.86139217      0.99915611
      0.33919598      0.73720282      0.00047275      0.00085069      0.13858948      0.16436478      0.36151312      0.37923916      0.49992059      0.50014882      0.62080709      0.63853457      0.83587106      0.86150361      0.99912977
      0.34170854      0.73712064      0.00048544      0.00087524      0.13848674      0.16447661      0.36157495      0.37942937      0.49993447      0.50013610      0.62061692      0.63847291      0.83576837      0.86160983      0.99910392
      0.34422111      0.73703692      0.00049859      0.00089944      0.13838983      0.16459162      0.36163700      0.37961892      0.49994820      0.50012351      0.62042735      0.63841104      0.83566281      0.86171029      0.99907859
      0.34673367      0.73695166      0.00051218      0.00092326      0.13829931      0.16470972      0.36169933      0.37980760      0.49996176      0.50011109      0.62023858      0.63834889      0.83555444      0.86180442      0.99905379
      0.34924623      0.73686488      0.00052620      0.00094668      0.13821578      0.16483082      0.36176199      0.37999516      0.49997508      0.50009890      0.62005084      0.63828641      0.83544336      0.86189162      0.99902956
      0.35175879      0.73677660      0.00054061      0.00096967      0.13813984      0.16495480      0.36182506      0.38018137      0.49998806      0.50008703      0.61986438      0.63822353      0.83532968      0.86197127      0.99900593
      0.35427136      0.73668684      0.00055540      0.00099220      0.13807217      0.16508155      0.36188860      0.38036598      0.50000048      0.50007570      0.61967942      0.63816018      0.83521350      0.86204269      0.99898292
      0.35678392      0.73659563      0.00057054      0.00101426      0.13801344      0.16521093      0.36195269      0.38054872      0.50001176      0.50006549      0.61949623      0.63809630      0.83509497      0.86210520      0.99896056
      0.35929648      0.73650299      0.00058600      0.00103580      0.13796439      0.16534278      0.36201742      0.38072934      0.50002013      0.50005816      0.61931506      0.63803178      0.83497421      0.86215804      0.99893889
      0.36180905      0.73640897      0.00060174      0.00105679      0.13792579      0.16547694      0.36208287      0.38090755      0.50002162      0.50005769      0.61913616      0.63796653      0.83485140      0.86220045      0.99891794
      0.36432161      0.73631359      0.00061771      0.00107720      0.13789846      0.16561321      0.36214915      0.38108309      0.50001559      0.50006470      0.61895981      0.63790046      0.83472671      0.86223159      0.99889773
      0.36683417      0.73621690      0.00063387      0.00109699      0.13788325      0.16575138      0.36221636      0.38125566      0.50000620      0.50007504      0.61878628      0.63783345      0.83460035      0.86225060      0.99887832
      0.36934673      0.73611896      0.00065018      0.00111611      0.13788105      0.16589121      0.36228462      0.38142498      0.49999568      0.50008646      0.61861586      0.63776538      0.83447254      0.86225656      0.99885973
      0.37185930      0.73601982      0.00066657      0.00113452      0.13789284      0.16603244      0.36235407      0.38159073      0.49998477      0.50009822      0.61844883      0.63769611      0.83434352      0.86224852      0.99884200
      0.37437186      0.73591955      0.00068299      0.00115217      0.13791960      0.16617475      0.36242485      0.38175262      0.49997373      0.50011006      0.61828549      0.63762550      0.83421360      0.86222545      0.99882516
      0.37688442      0.73581822      0.00069937      0.00116901      0.13796240      0.16631784      0.36249710      0.38191033      0.49996269      0.50012185      0.61812614      0.63755338      0.83408306      0.86218630      0.99880928
      0.37939698      0.73571592      0.00071565      0.00118498      0.13802235      0.16646133      0.36257099      0.38206354      0.49995169      0.50013353      0.61797109      0.63747958      0.83395227      0.86212993      0.99879437
