  0.10155048E+01 -0.30661968E+01
  0.10228106E+01 -0.30773984E+01
  0.10301164E+01 -0.30888464E+01
  0.10374222E+01 -0.31005287E+01
  0.10447280E+01 -0.31124318E+01
  0.10520338E+01 -0.31245413E+01
  0.10593396E+01 -0.31368418E+01
  0.10666453E+01 -0.31493169E+01
  0.10739511E+01 -0.31619493E+01
  0.10812569E+01 -0.31747210E+01
  0.10885627E+01 -0.31876132E+01
  0.10958685E+01 -0.32006064E+01
  0.11031743E+01 -0.32136805E+01
  0.11104801E+01 -0.32268149E+01
  0.11177859E+01 -0.32399889E+01
  0.11250917E+01 -0.32531810E+01
  0.11323975E+01 -0.32663699E+01
  0.11397032E+01 -0.32795342E+01
  0.11470090E+01 -0.32926524E+01
  0.11543148E+01 -0.33057031E+01
  0.11616206E+01 -0.33186653E+01
  0.11689264E+01 -0.33315183E+01
  0.11762322E+01 -0.33442417E+01
  0.11835380E+01 -0.33568158E+01
  0.11908438E+01 -0.33692213E+01
  0.11981496E+01 -0.33814399E+01
  0.12054554E+01 -0.33934536E+01
  0.12127611E+01 -0.34052457E+01
  0.12200669E+01 -0.34168000E+01
  0.12273727E+01 -0.34281012E+01
  0.12346785E+01 -0.34391352E+01
  0.12419843E+01 -0.34498884E+01
  0.12492901E+01 -0.34603484E+01
  0.12565959E+01 -0.34705037E+01
  0.12639017E+01 -0.34803435E+01
  0.12712075E+01 -0.34898579E+01
  0.12785133E+01 -0.34990380E+01
  0.12858190E+01 -0.35078754E+01
  0.12931248E+01 -0.35163625E+01
  0.13004306E+01 -0.35244923E+01
  0.13077364E+01 -0.35322584E+01
  0.13150422E+01 -0.35396549E+01
  0.13223480E+01 -0.35466764E+01
  0.13296538E+01 -0.35533178E+01
  0.13369596E+01 -0.35595744E+01
  0.13442654E+01 -0.35654417E+01
  0.13515712E+01 -0.35709155E+01
  0.13588769E+01 -0.35759918E+01
  0.13661827E+01 -0.35806667E+01
  0.13734885E+01 -0.35849366E+01
  0.13807943E+01 -0.35887977E+01
  0.13881001E+01 -0.35922466E+01
  0.13954059E+01 -0.35952797E+01
  0.14027117E+01 -0.35978937E+01
  0.14100175E+01 -0.36000849E+01
  0.14173233E+01 -0.36018501E+01
  0.14246291E+01 -0.36031856E+01
  0.14319348E+01 -0.36040880E+01
  0.14392406E+01 -0.36045537E+01
  0.14465464E+01 -0.36045790E+01
  0.14538522E+01 -0.36041609E+01
  0.14611580E+01 -0.36033291E+01
  0.14684856E+01 -0.36041287E+01
  0.14758133E+01 -0.36045175E+01
  0.14831409E+01 -0.36045271E+01
  0.14904685E+01 -0.36042012E+01
  0.14977961E+01 -0.36035892E+01
  0.15051237E+01 -0.36027439E+01
  0.15124514E+01 -0.36017193E+01
  0.15197790E+01 -0.36005676E+01
  0.15271066E+01 -0.35993355E+01
  0.15344342E+01 -0.35980620E+01
  0.15417619E+01 -0.35967753E+01
  0.15490895E+01 -0.35954927E+01
  0.15564171E+01 -0.35942201E+01
  0.15637447E+01 -0.35929535E+01
  0.15710723E+01 -0.35916813E+01
  0.15784000E+01 -0.35903864E+01
  0.15857276E+01 -0.35890488E+01
  0.15930552E+01 -0.35876472E+01
  0.16003828E+01 -0.35861615E+01
  0.16077105E+01 -0.35845730E+01
  0.16150381E+01 -0.35828662E+01
  0.16223657E+01 -0.35810291E+01
  0.16296933E+01 -0.35790533E+01
  0.16370209E+01 -0.35769343E+01
  0.16443486E+01 -0.35746716E+01
  0.16516762E+01 -0.35722683E+01
  0.16590038E+01 -0.35697312E+01
  0.16663314E+01 -0.35670703E+01
  0.16736591E+01 -0.35642984E+01
  0.16809867E+01 -0.35614308E+01
  0.16883143E+01 -0.35584852E+01
  0.16956419E+01 -0.35554807E+01
  0.17029695E+01 -0.35524376E+01
  0.17102972E+01 -0.35493773E+01
  0.17176248E+01 -0.35463211E+01
  0.17249524E+01 -0.35432907E+01
  0.17322800E+01 -0.35403068E+01
  0.17396077E+01 -0.35373896E+01
  0.17469353E+01 -0.35345578E+01
  0.17542629E+01 -0.35318287E+01
  0.17615905E+01 -0.35292177E+01
  0.17689181E+01 -0.35267382E+01
  0.17762458E+01 -0.35244013E+01
  0.17835734E+01 -0.35222158E+01
  0.17909010E+01 -0.35201880E+01
  0.17982286E+01 -0.35183220E+01
  0.18055563E+01 -0.35166193E+01
  0.18128839E+01 -0.35150792E+01
  0.18202115E+01 -0.35136987E+01
  0.18275391E+01 -0.35124728E+01
  0.18348667E+01 -0.35113948E+01
  0.18421944E+01 -0.35104563E+01
  0.18495220E+01 -0.35096477E+01
  0.18568496E+01 -0.35089583E+01
  0.18641772E+01 -0.35083765E+01
  0.18715049E+01 -0.35078905E+01
  0.18788325E+01 -0.35074881E+01
  0.18861601E+01 -0.35071574E+01
  0.18934877E+01 -0.35068869E+01
  0.19008153E+01 -0.35066657E+01
  0.19081430E+01 -0.35064837E+01
  0.19154706E+01 -0.35063320E+01
  0.19227982E+01 -0.35062029E+01
  0.19301258E+01 -0.35060902E+01
  0.19374535E+01 -0.35059891E+01
  0.19447811E+01 -0.35058964E+01
  0.19521087E+01 -0.35058104E+01
  0.19594363E+01 -0.35057310E+01
  0.19667639E+01 -0.35056595E+01
  0.19740916E+01 -0.35055989E+01
  0.19814192E+01 -0.35055532E+01
  0.19887468E+01 -0.35055277E+01
  0.19960744E+01 -0.35055284E+01
  0.20034021E+01 -0.35055625E+01
  0.20107297E+01 -0.35056374E+01
  0.20180573E+01 -0.35057610E+01
  0.20253849E+01 -0.35059415E+01
  0.20327125E+01 -0.35061869E+01
  0.20400402E+01 -0.35065048E+01
  0.20473678E+01 -0.35069027E+01
  0.20546954E+01 -0.35073872E+01
  0.20620230E+01 -0.35079643E+01
  0.20693507E+01 -0.35086389E+01
  0.20766783E+01 -0.35094151E+01
  0.20840059E+01 -0.35102959E+01
  0.20913335E+01 -0.35112830E+01
  0.20986611E+01 -0.35123772E+01
  0.21059888E+01 -0.35135780E+01
  0.21133164E+01 -0.35148836E+01
  0.21206440E+01 -0.35162915E+01
  0.21279716E+01 -0.35177978E+01
  0.21352993E+01 -0.35193978E+01
  0.21426269E+01 -0.35210861E+01
  0.21499545E+01 -0.35228562E+01
  0.21572821E+01 -0.35247012E+01
  0.21646097E+01 -0.35266135E+01
  0.21719374E+01 -0.35285850E+01
  0.21792650E+01 -0.35306075E+01
  0.21865926E+01 -0.35326722E+01
  0.21939202E+01 -0.35347703E+01
  0.22012479E+01 -0.35368930E+01
  0.22085755E+01 -0.35390312E+01
  0.22159031E+01 -0.35411760E+01
  0.22232307E+01 -0.35433187E+01
  0.22305583E+01 -0.35454503E+01
  0.22378860E+01 -0.35475623E+01
  0.22452136E+01 -0.35496463E+01
  0.22525412E+01 -0.35516939E+01
  0.22598688E+01 -0.35536970E+01
  0.22671965E+01 -0.35556478E+01
  0.22745241E+01 -0.35575384E+01
  0.22818517E+01 -0.35593614E+01
  0.22891793E+01 -0.35611093E+01
  0.22965069E+01 -0.35627751E+01
  0.23038346E+01 -0.35643517E+01
  0.23111622E+01 -0.35658323E+01
  0.23184898E+01 -0.35672105E+01
  0.23258174E+01 -0.35684798E+01
  0.23331451E+01 -0.35696343E+01
  0.23404727E+01 -0.35706681E+01
  0.23478003E+01 -0.35715756E+01
  0.23551279E+01 -0.35723517E+01
  0.23624555E+01 -0.35729915E+01
  0.23697832E+01 -0.35734906E+01
  0.23771108E+01 -0.35738447E+01
  0.23844384E+01 -0.35740504E+01
  0.23917660E+01 -0.35741044E+01
  0.23990937E+01 -0.35740039E+01
  0.24064213E+01 -0.35737470E+01
  0.24137489E+01 -0.35733319E+01
  0.24210765E+01 -0.35727577E+01
  0.24284041E+01 -0.35720238E+01
  0.24357318E+01 -0.35711305E+01
  0.24430594E+01 -0.35700785E+01
  0.24503870E+01 -0.35688693E+01
  0.24577146E+01 -0.35675048E+01
  0.24650423E+01 -0.35659877E+01
  0.24723699E+01 -0.35643210E+01
  0.24796975E+01 -0.35625084E+01
  0.24870251E+01 -0.35605542E+01
  0.24943527E+01 -0.35584644E+01
  0.25016552E+01 -0.35579485E+01
  0.25089577E+01 -0.35564000E+01
  0.25162601E+01 -0.35538178E+01
  0.25235626E+01 -0.35502004E+01
  0.25308650E+01 -0.35455456E+01
  0.25381675E+01 -0.35398510E+01
  0.25454700E+01 -0.35331136E+01
  0.25527724E+01 -0.35253303E+01
  0.25600749E+01 -0.35164979E+01
  0.25673773E+01 -0.35066135E+01
  0.25746798E+01 -0.34956741E+01
  0.25819822E+01 -0.34836774E+01
  0.25892847E+01 -0.34706216E+01
  0.25965872E+01 -0.34565059E+01
  0.26038896E+01 -0.34413302E+01
  0.26111921E+01 -0.34250956E+01
  0.26184945E+01 -0.34078046E+01
  0.26257970E+01 -0.33894608E+01
  0.26330995E+01 -0.33700697E+01
  0.26404019E+01 -0.33496380E+01
  0.26477044E+01 -0.33281744E+01
  0.26550068E+01 -0.33056891E+01
  0.26623093E+01 -0.32821942E+01
  0.26696117E+01 -0.32577034E+01
  0.26769142E+01 -0.32322322E+01
  0.26842167E+01 -0.32057977E+01
  0.26915191E+01 -0.31784186E+01
  0.26988216E+01 -0.31501151E+01
  0.27061240E+01 -0.31209089E+01
  0.27134265E+01 -0.30908228E+01
  0.27207290E+01 -0.30598807E+01
  0.27280314E+01 -0.30281077E+01
  0.27353339E+01 -0.29955293E+01
  0.27426363E+01 -0.29621722E+01
  0.27499388E+01 -0.29280629E+01
  0.27572412E+01 -0.28932288E+01
  0.27645437E+01 -0.28576972E+01
  0.27718462E+01 -0.28214952E+01
  0.27791486E+01 -0.27846501E+01
  0.27864511E+01 -0.27471887E+01
  0.27937535E+01 -0.27091373E+01
  0.28010560E+01 -0.26705219E+01
  0.28083585E+01 -0.26313678E+01
  0.28156609E+01 -0.25916995E+01
  0.28229634E+01 -0.25515409E+01
  0.28302658E+01 -0.25109150E+01
  0.28375683E+01 -0.24698441E+01
  0.28448707E+01 -0.24283494E+01
  0.28521732E+01 -0.23864517E+01
  0.28594757E+01 -0.23441706E+01
  0.28667781E+01 -0.23015252E+01
  0.28740806E+01 -0.22585337E+01
  0.28813830E+01 -0.22152137E+01
  0.28886855E+01 -0.21715824E+01
  0.28959880E+01 -0.21276562E+01
  0.29032904E+01 -0.20834515E+01
  0.29105929E+01 -0.20389842E+01
  0.29178953E+01 -0.19942707E+01
  0.29251978E+01 -0.19493274E+01
  0.29325002E+01 -0.19041721E+01
  0.29398027E+01 -0.18588242E+01
  0.29471052E+01 -0.18133068E+01
  0.29544076E+01 -0.17676489E+01
  0.29617101E+01 -0.17218917E+01
  0.29690125E+01 -0.16760998E+01
  0.29763150E+01 -0.16303909E+01
  0.29836175E+01 -0.15850187E+01
  0.29909199E+01 -0.15406728E+01
  0.29982224E+01 -0.15000138E+01
  0.30055248E+01 -0.14779053E+01
  0.30128306E+01 -0.14821537E+01
  0.30201364E+01 -0.14874018E+01
  0.30274422E+01 -0.14935769E+01
  0.30347480E+01 -0.15006345E+01
  0.30420538E+01 -0.15085370E+01
  0.30493596E+01 -0.15172531E+01
  0.30566654E+01 -0.15267578E+01
  0.30639712E+01 -0.15370310E+01
  0.30712769E+01 -0.15480579E+01
  0.30785827E+01 -0.15598281E+01
  0.30858885E+01 -0.15723353E+01
  0.30931943E+01 -0.15855771E+01
  0.31005001E+01 -0.15995545E+01
  0.31078059E+01 -0.16142713E+01
  0.31151117E+01 -0.16297335E+01
  0.31224175E+01 -0.16459491E+01
  0.31297233E+01 -0.16629268E+01
  0.31370291E+01 -0.16806753E+01
  0.31443348E+01 -0.16992026E+01
  0.31516406E+01 -0.17185151E+01
  0.31589464E+01 -0.17386165E+01
  0.31662522E+01 -0.17595071E+01
  0.31735580E+01 -0.17811832E+01
  0.31808638E+01 -0.18036368E+01
  0.31881696E+01 -0.18268549E+01
  0.31954754E+01 -0.18508199E+01
  0.32027812E+01 -0.18755094E+01
  0.32100870E+01 -0.19008964E+01
  0.32173927E+01 -0.19269499E+01
  0.32246985E+01 -0.19536355E+01
  0.32320043E+01 -0.19809154E+01
  0.32393101E+01 -0.20087496E+01
  0.32466159E+01 -0.20370961E+01
  0.32539217E+01 -0.20659116E+01
  0.32612275E+01 -0.20951520E+01
  0.32685333E+01 -0.21247728E+01
  0.32758391E+01 -0.21547300E+01
  0.32831449E+01 -0.21849798E+01
  0.32904506E+01 -0.22154798E+01
  0.32977564E+01 -0.22461885E+01
  0.33050622E+01 -0.22770661E+01
  0.33123680E+01 -0.23080746E+01
  0.33196738E+01 -0.23391776E+01
  0.33269796E+01 -0.23703406E+01
  0.33342854E+01 -0.24015312E+01
  0.33415912E+01 -0.24327184E+01
  0.33488970E+01 -0.24638731E+01
  0.33562028E+01 -0.24949679E+01
  0.33635085E+01 -0.25259764E+01
  0.33708143E+01 -0.25568735E+01
  0.33781201E+01 -0.25876350E+01
  0.33854259E+01 -0.26182372E+01
  0.33927317E+01 -0.26486569E+01
  0.34000375E+01 -0.26788710E+01
  0.34073433E+01 -0.27088565E+01
  0.34146491E+01 -0.27385901E+01
  0.34219549E+01 -0.27680481E+01
  0.34292607E+01 -0.27972065E+01
  0.34365664E+01 -0.28260407E+01
  0.34438722E+01 -0.28545258E+01
  0.34511780E+01 -0.28826365E+01
  0.34584838E+01 -0.29103470E+01
  0.34657896E+01 -0.29376316E+01
  0.34730954E+01 -0.29644643E+01
  0.34804012E+01 -0.29908194E+01
  0.34877070E+01 -0.30166714E+01
  0.34950128E+01 -0.30419953E+01
  0.35023186E+01 -0.30667666E+01
  0.35096243E+01 -0.30909617E+01
  0.35169301E+01 -0.31145579E+01
  0.35242359E+01 -0.31375334E+01
  0.35315417E+01 -0.31598676E+01
  0.35388475E+01 -0.31815413E+01
  0.35461533E+01 -0.32025365E+01
  0.35534591E+01 -0.32228366E+01
  0.35607649E+01 -0.32424266E+01
  0.35680707E+01 -0.32612927E+01
  0.35753765E+01 -0.32794230E+01
  0.35826822E+01 -0.32968070E+01
  0.35899880E+01 -0.33134357E+01
  0.35972938E+01 -0.33293018E+01
  0.36045996E+01 -0.33443998E+01
  0.36119054E+01 -0.33587255E+01
  0.36192112E+01 -0.33722765E+01
  0.36265170E+01 -0.33850519E+01
  0.36338228E+01 -0.33970521E+01
  0.36411286E+01 -0.34082784E+01
  0.36484344E+01 -0.34187326E+01
  0.36557401E+01 -0.34284157E+01
  0.36630459E+01 -0.34373265E+01
  0.36703517E+01 -0.34454602E+01
  0.36776575E+01 -0.34528077E+01
  0.36849633E+01 -0.34593546E+01
  0.36922691E+01 -0.34650830E+01
  0.36995749E+01 -0.34699728E+01
  0.37068807E+01 -0.34740042E+01
  0.37141865E+01 -0.34771594E+01
  0.37214923E+01 -0.34794238E+01
  0.37287980E+01 -0.34807867E+01
  0.37361038E+01 -0.34812416E+01
  0.37434096E+01 -0.34825787E+01
  0.37507154E+01 -0.34839735E+01
  0.37580212E+01 -0.34854234E+01
  0.37653270E+01 -0.34869243E+01
  0.37726328E+01 -0.34884715E+01
  0.37799386E+01 -0.34900589E+01
  0.37872444E+01 -0.34916795E+01
  0.37945502E+01 -0.34933254E+01
  0.38018559E+01 -0.34949878E+01
  0.38091617E+01 -0.34966574E+01
  0.38164675E+01 -0.34983240E+01
  0.38237733E+01 -0.34999771E+01
  0.38310791E+01 -0.35016058E+01
  0.38383849E+01 -0.35031991E+01
  0.38456907E+01 -0.35047456E+01
  0.38529965E+01 -0.35062343E+01
  0.38603023E+01 -0.35076540E+01
  0.38676081E+01 -0.35089941E+01
  0.38749138E+01 -0.35102442E+01
  0.38822196E+01 -0.35113945E+01
  0.38895254E+01 -0.35124357E+01
  0.38968312E+01 -0.35133594E+01
  0.39041370E+01 -0.35141581E+01
  0.39114428E+01 -0.35148248E+01
  0.39187486E+01 -0.35153538E+01
  0.39260544E+01 -0.35157405E+01
  0.39333602E+01 -0.35159810E+01
  0.39406660E+01 -0.35160728E+01
  0.39479717E+01 -0.35160146E+01
  0.39552775E+01 -0.35158061E+01
  0.39625833E+01 -0.35154481E+01
  0.39698891E+01 -0.35149427E+01
  0.39771949E+01 -0.35142933E+01
  0.39845007E+01 -0.35135041E+01
  0.39918065E+01 -0.35125806E+01
  0.39991123E+01 -0.35115294E+01
  0.40064181E+01 -0.35103579E+01
  0.40137239E+01 -0.35090747E+01
  0.40210296E+01 -0.35076892E+01
  0.40283354E+01 -0.35062117E+01
  0.40356412E+01 -0.35046531E+01
  0.40429470E+01 -0.35030253E+01
  0.40502528E+01 -0.35013405E+01
  0.40575586E+01 -0.34996118E+01
  0.40648644E+01 -0.34978524E+01
  0.40721702E+01 -0.34960762E+01
  0.40794760E+01 -0.34942972E+01
  0.40867818E+01 -0.34925297E+01
  0.40940875E+01 -0.34907881E+01
  0.41013933E+01 -0.34890869E+01
  0.41086991E+01 -0.34874405E+01
  0.41160049E+01 -0.34858630E+01
  0.41233107E+01 -0.34843685E+01
  0.41306165E+01 -0.34829707E+01
  0.41379223E+01 -0.34816828E+01
  0.41452281E+01 -0.34805175E+01
  0.41525339E+01 -0.34794870E+01
  0.41598397E+01 -0.34786028E+01
  0.41671454E+01 -0.34778755E+01
  0.41744512E+01 -0.34773151E+01
  0.41817570E+01 -0.34769302E+01
  0.41890628E+01 -0.34767289E+01
  0.41963686E+01 -0.34767179E+01
  0.42036744E+01 -0.34769027E+01
  0.42109802E+01 -0.34772877E+01
  0.42182860E+01 -0.34778759E+01
  0.42255918E+01 -0.34786689E+01
  0.42328976E+01 -0.34796667E+01
  0.42402033E+01 -0.34808680E+01
  0.42475091E+01 -0.34822698E+01
  0.42548149E+01 -0.34838673E+01
  0.42621207E+01 -0.34856542E+01
  0.42694265E+01 -0.34876223E+01
  0.42767323E+01 -0.34897616E+01
  0.42840381E+01 -0.34920601E+01
  0.42913439E+01 -0.34945041E+01
  0.42986497E+01 -0.34970778E+01
  0.43059555E+01 -0.34997635E+01
  0.43132612E+01 -0.35025415E+01
  0.43205670E+01 -0.35053900E+01
  0.43278728E+01 -0.35082854E+01
  0.43351786E+01 -0.35112022E+01
  0.43424844E+01 -0.35141130E+01
  0.43497902E+01 -0.35169887E+01
  0.43570960E+01 -0.35197987E+01
  0.43644018E+01 -0.35225108E+01
  0.43717076E+01 -0.35250920E+01
  0.43790134E+01 -0.35275082E+01
  0.43863191E+01 -0.35297248E+01
  0.43936249E+01 -0.35317072E+01
  0.44009307E+01 -0.35334209E+01
  0.44082365E+01 -0.35348320E+01
  0.44155423E+01 -0.35359082E+01
  0.44228481E+01 -0.35366185E+01
  0.44301539E+01 -0.35369342E+01
  0.44374597E+01 -0.35368297E+01
  0.44447655E+01 -0.35362827E+01
  0.44520713E+01 -0.35352769E+01
  0.44593770E+01 -0.35338092E+01
  0.44666828E+01 -0.35319792E+01
  0.44740105E+01 -0.35342070E+01
  0.44813381E+01 -0.35359092E+01
  0.44886657E+01 -0.35370723E+01
  0.44959933E+01 -0.35376855E+01
  0.45033209E+01 -0.35377414E+01
  0.45106486E+01 -0.35372361E+01
  0.45179762E+01 -0.35361691E+01
  0.45253038E+01 -0.35345437E+01
  0.45326314E+01 -0.35323670E+01
  0.45399591E+01 -0.35296493E+01
  0.45472867E+01 -0.35264047E+01
  0.45546143E+01 -0.35226503E+01
  0.45619419E+01 -0.35184061E+01
  0.45692695E+01 -0.35136946E+01
  0.45765972E+01 -0.35085404E+01
  0.45839248E+01 -0.35029695E+01
  0.45912524E+01 -0.34970091E+01
  0.45985800E+01 -0.34906868E+01
  0.46059077E+01 -0.34840298E+01
  0.46132353E+01 -0.34770648E+01
  0.46205629E+01 -0.34698174E+01
  0.46278905E+01 -0.34623109E+01
  0.46352181E+01 -0.34545666E+01
  0.46425458E+01 -0.34466032E+01
  0.46498734E+01 -0.34384361E+01
  0.46572010E+01 -0.34300779E+01
  0.46645286E+01 -0.34215375E+01
  0.46718563E+01 -0.34128208E+01
  0.46791839E+01 -0.34039306E+01
  0.46865115E+01 -0.33948667E+01
  0.46938391E+01 -0.33856263E+01
  0.47011667E+01 -0.33762044E+01
  0.47084944E+01 -0.33665941E+01
  0.47158220E+01 -0.33567874E+01
  0.47231496E+01 -0.33467752E+01
  0.47304772E+01 -0.33365477E+01
  0.47378049E+01 -0.33260953E+01
  0.47451325E+01 -0.33154087E+01
  0.47524601E+01 -0.33044793E+01
  0.47597877E+01 -0.32932991E+01
  0.47671153E+01 -0.32818619E+01
  0.47744430E+01 -0.32701625E+01
  0.47817706E+01 -0.32581976E+01
  0.47890982E+01 -0.32459654E+01
  0.47964258E+01 -0.32334660E+01
  0.48037535E+01 -0.32207015E+01
  0.48110811E+01 -0.32076753E+01
  0.48184087E+01 -0.31943929E+01
  0.48257363E+01 -0.31808612E+01
  0.48330639E+01 -0.31670883E+01
  0.48403916E+01 -0.31530835E+01
  0.48477192E+01 -0.31388570E+01
  0.48550468E+01 -0.31244192E+01
  0.48623744E+01 -0.31097809E+01
  0.48697021E+01 -0.30949525E+01
  0.48770297E+01 -0.30799438E+01
  0.48843573E+01 -0.30647636E+01
  0.48916849E+01 -0.30494192E+01
  0.48990125E+01 -0.30339164E+01
  0.49063402E+01 -0.30182586E+01
  0.49136678E+01 -0.30024472E+01
  0.49209954E+01 -0.29864809E+01
  0.49283230E+01 -0.29703558E+01
  0.49356507E+01 -0.29540653E+01
  0.49429783E+01 -0.29376004E+01
  0.49503059E+01 -0.29209493E+01
  0.49576335E+01 -0.29040982E+01
  0.49649611E+01 -0.28870310E+01
  0.49722888E+01 -0.28697303E+01
  0.49796164E+01 -0.28521772E+01
  0.49869440E+01 -0.28343520E+01
  0.49942716E+01 -0.28162347E+01
  0.50015993E+01 -0.27978055E+01
  0.50089269E+01 -0.27790452E+01
  0.50162545E+01 -0.27599354E+01
  0.50235821E+01 -0.27404599E+01
  0.50309097E+01 -0.27206038E+01
  0.50382374E+01 -0.27003552E+01
  0.50455650E+01 -0.26797046E+01
  0.50528926E+01 -0.26586459E+01
  0.50602202E+01 -0.26371760E+01
  0.50675479E+01 -0.26152959E+01
  0.50748755E+01 -0.25930099E+01
  0.50822031E+01 -0.25703263E+01
  0.50895307E+01 -0.25472574E+01
  0.50968583E+01 -0.25238192E+01
  0.51041860E+01 -0.25000317E+01
  0.51115136E+01 -0.24759181E+01
